database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	L1	L2	L3	L4	L5	L6	L7	L8	L9	L10	L11	L12	L13	L14	L15	L16	L17	L18	L19	L20	L21	L22	L23	L24	L25	L26	L27	L28	L29	L30	L31	L32	L33	L34	L35	L36	L37	L38	L39	L40	L41	L42	L43	L44	L45	L46	L47	L48	L49	L50	L51	L52	L53	L54	L55	L56	L57	L58	L59	L60	L61	L62	L63	L64	L65	L66	L67	L68	L69	L70	L71	L72	L73	L74	L75	L76	L77	L78	L79	L80
CHEBI:52392	C23H38O4	[H]C(CO)(CO)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC	InChI=1S/C23H38O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-23(26)27-22(20-24)21-25/h6-7,9-10,12-13,15-16,22,24-25H,2-5,8,11,14,17-21H2,1H3/b7-6-,10-9-,13-12-,16-15-	2-Arachidonoylglycerol	361.2739977		[M+H-H2O]+		818.727	9606	Homo sapiens										16326192.22	9914265.817	8205226.036	6055863.574	8116064.81	5303475.083	5285486.156	4114190.41	10720175.89	5563235.722	5654360.926	4940915.755	8088773.962	10455691.58	7148662.904	7441590.865	6991838.799	6710431.428	9897221.919	15544500.12	10210170.39	11965019.56	9347571.499	13173808.18	13955475.02	14013841.94	12117449.78	14748619.94	13368470.48	17624015.74	15832599.06	22622799.9	23153356.51	33460858.78	8875795.881	17925593.39	7930451.616	13483091.25	14771720.34	15794852.17	30906099.66	18177284.59	7029812.807	28865329.19	107103646.6	46423754.91	58832035.05	77978084.52	219881814.3	114607079.1	283692768.6	127649611.2	74996829.36	57578338.93	34097826.34	29705870.16	63690239.09	16710248.7	20676182.8	15221439.94	10284665.34	11459865.66	8008189.641	7723107.813	21659853.22	16727864.92	8699570.497	9353197.342	12061571.82	2556357.7	15390453.76	11440128.68	2751305.894	9755907.095	27622024.79	16105485.33	11329105.03	12289718.33	10676061.06	10955053.88
CHEBI:16927	C11H20N2O6	N[C@@H](CCCCN[C@@H](CCC(O)=O)C(O)=O)C(O)=O	InChI=1S/C11H20N2O6/c12-7(10(16)17)3-1-2-6-13-8(11(18)19)4-5-9(14)15/h7-8,13H,1-6,12H2,(H,14,15)(H,16,17)(H,18,19)/t7-,8-/m0/s1	Saccharopine	276.1191329		[M]+		96.5293	9606	Homo sapiens										85138078.32	129405577.8	136804901.2	101915212.2	187194590	239353329	175015770.1	259938521.1	287132803.4	375911622.1	513782043.2	517905186.3	832015040.9	686021243.7	1014553810	1799534158	4811467754	1046.65582	1046.65582	1046.65582	118965129	83271624.26	75347668.7	90774646.51	110202752.8	100480234.8	88065060.19	133524578.9	121914253.9	74960870.63	93169399.54	61486937.85	57498727.48	107444972.6	83051853.68	107523888.1	88573348.39	70121117.01	67803937.33	122880748	13745566.69	89462441.13	64710537.4	85055201.7	75578646.66	66027674.73	88422929.8	63584730.57	67162688.33	54852340.02	50335814.31	45191482.58	47864898.58	37906582.66	70321959.76	78656520.12	39425053.53	91474959.81	68276549.93	130183297.8	133944237.1	119391197.9	115524363.6	111270923.2	89429875.05	67431118.19	110612657.9	113806865	92087959.33	88257662.08	100371299.6	102823523.2	83291488.56	69808595.12	72561870.05	68877070.32	89126264.58	109602024.1	83831560.73	85061116.64
CHEBI:181895	C7H14N2O3	OC(=O)C(NC(=O)C)CCCN	InChI=1S/C7H14N2O3/c1-5(10)9-6(7(11)12)3-2-4-8/h6H,2-4,8H2,1H3,(H,9,10)(H,11,12)	N-Acetylornithine	175.1079465		[M+H]+		100.6464	9606	Homo sapiens										1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1666379890	569852807.4	498870365.2	61310334.85	44036334.29	131660830.4	108836569.8	204725675.6	54674889.72	106756348.3	44298132.63	51109310.83	42798563.39	48665928.11	41135125.38	29365574.29	34509033.2	10722995.47	16159053.81	17802421.66	10671593.76	2581176.402	2775792.022	5535097.806	2085882.696	1642198.724	1305580.729	1645975.021	6379351.635	1805234.004	7922493.066	3188910.869	7892414.342	23432564.09	14908183.69	8083324.301	33814175.8	10069671.4	44397536.78	51071948.52	18621667.14	41852081.34	49178861.52	9940323.609	44333967.75	45223762.82	16330554.04	28220062.16	29241778.49	37709995.44	20807479.77	9342806.296	28715077.11	35322701.91	29040320.26	45294510.16	26781247.01
CHEBI:36313	C10H18NO8PR2			Glycerophosphocholine	259.1138757		[M+H]+		87.6739	9606	Homo sapiens										1125307645	875072882	805069029.9	862249366.3	787990917.4	729121919.2	617460071.4	608745699.6	647837420.9	404605536.6	490266006.1	564641910.5	687237775.7	521158424.2	556270551.6	354605364.9	573021072.4	653943648.8	538928937.6	289872566.5	824174518.8	844563127.1	985137085.7	900675956.9	746969144.1	965513711.8	1194758963	981800925.4	1074829007	1221725630	852317706.5	1026039919	857714971.9	960684683.3	703283703.7	947957902.9	973601811.4	1040247456	994501315.2	741272914.1	926887028.1	838065347	887876113.3	769080808.5	892539821.1	758697111	853244019.4	746049843.6	968882937.4	1170234364	671764321.1	739835021.6	900010718.4	724890848.9	841817621.8	1137680230	841123640.2	1958194912	1451336665	1765124059	2144271179	2160874384	1774136769	1441700909	1756275653	1808285357	1239693098	1479312553	1672551854	1001624787	1165503421	599941485.1	1561368568	1230576550	1278869698	1142809503	732903269.4	779925681.4	857912351	779120936.4
CHEBI:4653	C24H40N8O4	OCCN(CCO)c1nc(N2CCCCC2)c2nc(nc(N3CCCCC3)c2n1)N(CCO)CCO	InChI=1S/C24H40N8O4/c33-15-11-31(12-16-34)23-26-20-19(21(27-23)29-7-3-1-4-8-29)25-24(32(13-17-35)14-18-36)28-22(20)30-9-5-2-6-10-30/h33-36H,1-18H2	Dipyridamole	505.3345274		[M+H]+		765.601	9606	Homo sapiens										25749824.09	48616446.34	24283361.27	49179008.75	43981321.06	22787655.31	25715934.2	63331495.54	35751735.98	73256757.27	50746263.42	38555562.23	25170294.65	47193420.15	32802188.48	59860895.07	34944073.93	4680563.966	28632116.67	57791471.63	62868550.76	46174159.61	59180764.94	49903116.77	59353905.68	25516735.47	60504205.14	73148110.83	55328570.35	44713508.39	40836949.2	44445999.03	44876854.13	31521519.27	22961529.83	60114617.74	54740420.32	71456009.66	41527358.55	46183860.12	55258543.99	51339376.67	51751154.4	40868153.5	35049914	31432078.68	39800487.63	43103351.09	58517035.94	34517749.35	37563982.6	43119124.31	26506748.24	32461476.46	41931323.57	31773628.19	46164997.22	42394529.09	55821654.1	44679411.06	47258631.62	57049473.76	50683803.2	67206203.09	55403206.29	30863578.69	70552306.64	37794574.72	53406244.89	40947662.41	46705333.11	61279217.83	49740809.16	77151801.77	38326964.11	46151886.51	46304398.61	66419855.26	59841363.76	46854774.01
CHEBI:15350	C2H5O5P	CC(=O)OP(O)(O)=O	InChI=1S/C2H5O5P/c1-2(3)7-8(4,5)6/h1H3,(H2,4,5,6)	Acetylphosphate	139.983161		[M]+		539.215	9606	Homo sapiens										744655040.9	112732693	98843761.38	59228201.78	51983212.32	71412031.91	392980189.6	324844912.5	34050689.03	321630797	71733430.32	34566873.36	78259706.21	44878039.76	308357115.8	282870795.7	322727726.8	296168801.2	365445998.3	70587595.93	785893836.6	207940670.8	175103205.5	181763623.4	337113406.5	164347426.8	182497434.8	900983454.8	831856032.9	863867433	529044343.3	353947228	536137781.2	104635072	120541345.3	286622310.2	582450096.5	463307996.7	662206160.6	537086238	346857174.9	47064362.76	32728003.36	63743972.85	94962786.26	121554573.8	125763940.5	19209246.08	14328320.51	118321855.7	22423741.47	52623944.25	64640224.97	20351099.98	69947029.98	152549914.5	26845995.66	105640566.4	392006038.7	385108840.1	710942565.2	738674857.5	801200446.1	533745614.2	828698446.8	918135291.4	286042541.2	121408727.8	848013840.1	1003270145	961613030.5	1019398573	1051411341	990192026.1	1111981689	1072709784	240686967.7	479157583.3	280773066.8	668331040.3
CHEBI:86080	C14H20N4O2	NC(=N)NCCCCNC(=O)\C=C\c1ccc(O)cc1	InChI=1S/C14H20N4O2/c15-14(16)18-10-2-1-9-17-13(20)8-5-11-3-6-12(19)7-4-11/h3-8,19H,1-2,9-10H2,(H,17,20)(H4,15,16,18)/b8-5+	4-Hydroxycinnamoylagmatine	276.1447388		[M]+		244.7275	9606	Homo sapiens										2414087010	2880117376	3038366933	2909949201	1924231234	2639325476	1550906000	2222759726	3198871826	1623139901	2189031486	3906493287	2737001257	2958425422	2548687763	3019276164	1888605263	1653139690	1971587784	2276351847	2659535379	2981888911	3049147882	2277047010	1814381082	3539567415	632302629	1910032294	2945683488	5230107269	2852583194	3627664140	2378745388	2921103608	3533099672	2033519508	1512373764	2285283323	2287159707	3421229243	161712840.6	177788033	531993464.4	978963656.5	140408053.5	84921024.87	823560819.6	434784802.5	471089182.7	121567492.8	203037847.6	247190184.7	90767520.77	258144853.7	69835318.96	551385770.9	19108263.5	389218570.8	265253553.5	289027593.5	2908541951	1729337779	1951621613	1838668972	468266733.4	208223891.8	1625718332	1211243735	668915139.4	228129972.9	409820727.3	337820666.5	1951676119	1511618119	442194293.5	3522126468	1838593663	661195843.1	1319954008	1055865719
CHEBI:45979	C10H7N3S	c1nc(cs1)-c1nc2ccccc2[nH]1	InChI=1S/C10H7N3S/c1-2-4-8-7(3-1)12-10(13-8)9-5-14-6-11-9/h1-6H,(H,12,13)	Thiabendazole	202.0445641		[M+H]+		396.1445	9606	Homo sapiens										1327819269	1248406036	1400923375	1318604597	1327824739	1343039492	1160273653	1408157713	1329110131	1278066585	1348727430	1228795660	1273165169	1230856753	1241590860	1387959953	1285371727	1331429176	1406096674	1276114536	1419020356	1407804406	1483365563	1390241058	1606418817	1529380464	1579540335	1765840365	1466000611	1450271056	1442342874	1390877055	1537403279	1309482399	1326435007	1212602069	1345299551	1356741922	1326523885	1415949488	1488855358	1468660551	1621394360	1524770576	1689569697	1443601698	1742052860	1478307816	1345093562	1499063607	1380350730	1448073937	1417055936	1527491621	1380282468	1408087723	1414207356	1461209615	1451693821	1466975373	1383276017	1469663928	1439563923	1390682648	1491352056	1359843261	1435851936	1307214515	1490199650	1523750280	1492587663	1332127306	1324180620	1285467430	1474012940	1342619366	1416102911	1443263113	1477609879	1405963197
CHEBI:17957	C6H9NOS	Cc1ncsc1CCO	InChI=1S/C6H9NOS/c1-5-6(2-3-8)9-4-7-5/h4,8H,2-3H2,1H3	5-(2-Hydroxyethyl)-4-methylthiazole	143.0393851		[M]+		626.1375	9606	Homo sapiens										810288914.2	6046522870	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	253273339.3	1193269793	992585692.4	862273662.2	739793219.7	218694944.9	209484070.5	1138294064	841298201.4	865578351.9	667853056.8	188620039.6	1727138118	199415194.6	582065753.7	438472210.5	555704461.4	458960840	476418429.9	1530687951	252192390.4	338721115.9	51958789.91	141870289.2	84340130.47	15113022.23	88261552.64	13069914.75	40877770.61	12820724.64	13641195.17	32042216.27	280307213.9	154883425.5	16182224.22	64935034.54	156904256.5	213481993.6	287667917.8	844958995.5	1356946471	144273118.4	137881760.2	138911588.6	160750305.3	644567536.5	153179989.9	411030629.1	1645099208	671555162.9	961606327.6	877182886.6	1747263010	181093196.8	1058198056	174174371.4	665767121.5	719937188.9	442272063.9	1114321283
CHEBI:28295	C6H14N2O3	N[C@H]1C[C@@H](N)[C@H](O)[C@@H](O)[C@@H]1O	InChI=1S/C6H14N2O3/c7-2-1-3(8)5(10)6(11)4(2)9/h2-6,9-11H,1,7-8H2/t2-,3+,4+,5-,6-	2-Deoxystreptamine	163.111944		[M+H]+		737.101	9606	Homo sapiens										1378529493	1145205558	553734097.7	934419360	839167979.1	525125023.4	974025076.8	603935087.4	818503015.7	754503476.3	988954027.7	1122695578	620085919.4	1080358257	1018790263	1024170807	1144108047	20524919.74	1035926592	732645124.4	1200050269	1258822542	1314499944	962006187.5	1032314439	850143111.4	1524852159	1356475205	1279287881	1356487451	624025094.8	41026530.92	1380047892	1135021349	1259565639	1171256518	1204811386	1218497624	1129036153	725853087.5	1226408700	1214224111	918443937	1122449248	1067851641	1068824412	1081836438	1102671030	690190609.8	1232774329	1097702403	798772533.6	1102464264	680370343.1	1123074257	1288548153	1416665571	1103120087	1495026325	1921389965	724678680.3	1552846949	1574598067	1657454800	1817683786	1519192515	1547114991	665827067.5	760660812.9	1028590366	749902689.3	1318915501	1184815804	1233230942	1194177600	1332682331	1137489683	933370740.2	1108304641	969563609.9
CHEBI:79076	C10H13NO3	Cc1cc(C[C@H](N)C(O)=O)ccc1O	InChI=1S/C10H13NO3/c1-6-4-7(2-3-9(6)12)5-8(11)10(13)14/h2-4,8,12H,5,11H2,1H3,(H,13,14)/t8-/m0/s1	3-Methyl-L-tyrosine	195.1019836		[M]+		746.4	9606	Homo sapiens										26983576.55	4644080.199	17087237.63	9218304.046	9970776.951	12328472.47	6829446.329	17969340.31	9646803.782	8173562.903	5398785.803	17677534.32	3224237.95	13820380.79	5091055.314	7304623.013	4860327.867	1003528.088	9129191.165	38558102.23	19711995.94	16671415.98	10752622.79	8613842.736	11584997.81	20826006.12	12549438.22	15940817.18	19101736.25	12166987.03	26919411.85	10261260.43	1523896.246	2388844.795	8325061.282	9409130.931	5389554.8	959957.9846	8399066.618	13569823.75	26425949.78	17967012.54	14327672	1679347.46	19092508.28	27876876.47	15366970.74	6354050.045	11927195.71	8787916.386	21745828.53	9942323.237	20257348.43	35572676.3	2733708.812	1596784.501	17102421.81	24570216.52	8111088.169	31560209.85	5610238.057	10274804.63	11263972.35	1398376.382	1544981.715	1207612.817	7504350.994	1967953.163	1263275.486	1033808.45	1654218.463	24214991.68	7785822.092	1254536.717	15295968.63	3020135.557	3383086.854	4487805.433	1075224.021	1660441.646
CHEBI:16104	C9H10O3	OC(=O)CCc1ccccc1O	InChI=1S/C9H10O3/c10-8-4-2-1-3-7(8)5-6-9(11)12/h1-4,10H,5-6H2,(H,11,12)	3-(2-Hydroxyphenyl)propanoic acid	167.0703183		[M+H]+		822.7585	9606	Homo sapiens										781790381	935325106.5	637793650.2	859097884.6	995329674.8	742823236.8	1420412442	982110969.1	1735707391	1683270993	1990293789	2215848416	1045171618	1800876935	1798671032	1582655967	1795088626	1626233675	1750593078	1547695546	799606402.9	821117149.4	899439708.2	692770923.9	579832025.4	511831407.7	737180648.1	709500071.4	662255605.3	743415641.2	395993836.9	687106331.5	785821006.6	780489495.3	832339120.4	878267969.7	669552564.3	660394367.1	579853176.1	557236657.2	836264509	898585310.8	904249202.8	1114616326	1178529491	1225710672	1281014230	1605697035	1048635939	1542204616	1380094784	1054997201	1587641977	1232475510	1651226804	1396040777	1423452035	988953841.8	1306646272	1299119590	475175970.3	966006567.4	1051008392	1027924043	1124980686	519107221.1	562373821.1	443713690	321124920.2	591331904.3	474883726.7	710945718.2	737322515.7	559969323.3	544787141.9	609663997.7	497722121.1	642789532.3	412225198.6	908185373.1
CHEBI:17576	C4H7NO5	N[C@@H]([C@@H](O)C(O)=O)C(O)=O	InChI=1S/C4H7NO5/c5-1(3(7)8)2(6)4(9)10/h1-2,6H,5H2,(H,7,8)(H,9,10)/t1-,2+/m0/s1	erythro-3-Hydroxy-Ls-aspartate	149.020995		[M]+		227.613	9606	Homo sapiens										80402262.46	57666411.21	52255407.3	173271754.3	41744595.89	86534798.25	34627123.94	105222098.6	31553879.9	30754665.32	97558739.22	1936351.326	29616404.29	29894039.54	100489460.4	105827573.6	32399937.07	144223852.7	41445445.34	122064611.3	1769906614	211780667.5	194705742.7	1023941678	111479718.3	1119004182	72650908.29	445428805.9	382857248.7	333855574.2	730196015.5	218510181.5	1357024058	1578144650	1344813911	133008952.5	9654442.948	111461220.6	320429514.8	93862677.17	53838869.43	15762215.96	4391340.903	10991280.37	51502401.88	24020100.46	73185302.07	7916919.641	19305297.38	19136035.98	8577290.438	181982789.2	20148626.08	20972516	24663415.21	26927394.88	105666362.3	14113294.94	323306491.2	64985703.44	1453955580	100565942.2	451001864	481326570.2	88381043.97	108302369.8	606256627.3	3126545668	686471153.1	877441179.7	955956948.7	4400648554	251325773.5	3245323409	282880123.1	621219145.6	308304555.6	192928995.4	241534805.5	590138763.6
CHEBI:920	C7H6N2O4	Cc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O	InChI=1S/C7H6N2O4/c1-5-2-3-6(8(10)11)4-7(5)9(12)13/h2-4H,1H3	2,4-Dinitrotoluene	182.0290399		[M]+		172.2995	9606	Homo sapiens										568006885.5	573499110.5	480522757.5	589815959.5	691464055.1	574654689.8	741273116.5	669740184	562999718	666061620.5	662011763.8	611525679.1	532014632.5	615022822.4	716464934.1	304120646.8	838360633.4	779219389.8	778534730.5	892272186.3	682530925.7	513201793.2	578445990.8	627681642.2	632985882.6	565352026	725773400.2	522799186.6	559206577.5	553594812.3	573801021.8	431303192.6	598872993.7	511203393.6	573808245.3	475278768.8	660425671.4	601645597.8	603611249.8	512893709.8	115606257.5	183877053.2	209543806.9	51533140.29	51978404.19	167701931.5	211799775.9	27609806.62	163467857.4	121033007.4	31819566.87	34500324.42	156187885.7	32062027.37	77145280.27	159354170.3	25883406.53	63850397.41	368650837.8	62945999.64	305985170.8	130673437.8	68040804.3	88723209.46	116812192.8	518977398.3	579476487	65067588.23	334466006.5	156437714.4	598900252	650025853.2	386638706.8	867366924.9	677026985.8	68539118.18	99462915.56	1075496313	1312623993	164620606.7
CHEBI:51312	C14H16O7	OC1O[C@H](CCC(=O)c2cccc(c2)C(O)=O)[C@@H](O)[C@H]1O	InChI=1S/C14H16O7/c15-9(7-2-1-3-8(6-7)13(18)19)4-5-10-11(16)12(17)14(20)21-10/h1-3,6,10-12,14,16-17,20H,4-5H2,(H,18,19)/t10-,11-,12-,14?/m1/s1	Dehypoxanthine futalosine	296.0652639		[M]+		86.18	9606	Homo sapiens										484949145.8	417755868.4	525365556.7	580568087.6	396972099.4	412576479.9	403769918.4	506435811	105119674.1	277629087.2	275668884.4	405683843.4	528832667.6	302008651.3	358400706.4	437143542.5	451572350.2	654390993.4	495551871.4	1046.65582	434818309.1	464256623.7	749066704	440936463.1	372888165.8	471318073.5	891265583.9	464198122.1	501043317.8	440936641.1	396240995.1	525988651.5	528322270.8	446285522.6	443249616.9	298083913.5	347346333.5	536591452.7	418682192.7	278015646.2	365098945.5	309681706	304701201.3	328015095.6	232937937.3	202789513.2	211463117.9	180207496.6	196566562.7	247778593.9	212466173.6	163271231.8	183232586.8	253974504.7	196939810.3	215578482.6	293817926.5	273907978.2	260608476.6	276288821.3	379465326.5	335515630.8	413971199.8	524525435	620213941.4	572457243.3	280604418.2	313864227.1	489149032.9	402218004.8	423496804.9	366762142.8	326529600.9	461663101.3	525697758.4	516603123.3	395480027.7	553485918.1	434819961.3	497295561.5
CHEBI:31543	C16H19NO3	COc1cc2CCNCc2c(O)c1OC	InChI=1S/C11H15NO3/c1-14-9-5-7-3-4-12-6-8(7)10(13)11(9)15-2/h5,12-13H,3-4,6H2,1-2H3	Anhalamine	209.1173157		[M]+		773.593	9606	Homo sapiens										378210572.4	69483150.17	496381900.6	309463487.6	216775643.9	580155378.1	184304550.7	634193191.1	256972402	207216131.8	289900648.3	733885150.9	492247418	865023831.1	226575247.8	208562184.4	150410881.1	1193303912	215245594.6	1200331961	259504688.4	231070760.7	130678264.5	173565439.1	342301124.5	313260255.6	208120837.7	106430153.6	339241546.8	237161994.3	298041979.9	129204687	7040334.754	153347658.6	138777161.5	109963748.8	101777769.8	202578.0593	70654154.72	262943968.4	216808503	421078149.5	276230281	152563481.2	298790851.6	374071981.4	254508163.3	184825993.4	108843548.8	77103328.2	410333373.8	265722564.2	238120743.9	428705937.6	165189773.9	79939890.9	95366082.56	229871546.2	181242186.9	471186504.8	94707908.43	116624455.6	181876248.1	56201459.87	62316691.8	59160866.47	109937088.6	92439956.1	74358631.97	63191310.93	122544014.6	294031066.4	139146910	61295783.74	276570394	301991706	265266898.8	73589144.23	45505703.16	99347052.62
CHEBI:28794	C9H6O2	O=C1OC2=CC=CC=C2C=C1	InChI=1S/C9H6O2/c10-9-6-5-7-3-1-2-4-8(7)11-9/h1-6H	Coumarin	147.044166		[M+H]+		193.789	9606	Homo sapiens										269659132.5	252982023.6	247231792.2	181248480.8	324195885.6	248216271.1	254959021.9	308255199.5	236154567.7	197546966.8	313564015.8	310411511.8	339914256.4	271154811.6	227958709.9	404733092.7	230412442.8	230964938.5	151928967.5	320169651.1	201449290.9	198668147.8	281681349.2	153413830.5	248453260.1	147807971	294467938.6	155128410.1	166249207.6	257447971.5	261949165	198832345	254335608.6	203483972.1	251941081.9	272545832.7	150710837.2	321130217.3	240749116.6	284890297.6	207042681.7	230638686.2	250293093.1	376814981.8	287441689.4	317076413.6	361539969.4	439004285.5	333838502.3	406377858.2	373871994.3	370014277.1	282620300.9	546825951.7	379771292.6	388821130.5	397838826.1	363796393.3	163865619.8	265020003.2	313847307.8	80408551.04	299708948.7	96327200.22	170011865.2	207228596.2	334529882.9	60898600.41	256900394.5	239646811	160392672.5	97197162.39	183433707.9	155668584.9	161329279.8	223964385.3	218360151.3	81488446.92	207427165.8	172493816.7
CHEBI:4918	C11H14O2	COc1ccc(CC=C)cc1OC	InChI=1S/C11H14O2/c1-4-5-9-6-7-10(12-2)11(8-9)13-3/h4,6-8H,1,5H2,2-3H3	Methyleugenol	179.1068102		[M+H]+		791.272	9606	Homo sapiens										216318027.1	223405978	143797673.4	162997431.3	167767238.8	130245950.8	196983621.8	139667031.2	182197449.2	183848381.7	225739377.4	241995152.8	120932228.2	173718959.5	183352506.6	155162602.8	189412347.7	179288645.4	185596026.4	142663763.7	227167498.4	228089919.7	252364019.8	204446589.8	159362602.9	158365859	211774942.7	229136079.3	199038659.3	216342201.3	133764999.5	202168558.2	227209648.1	230991306	241903248.3	253349160.6	224039274.7	182761846.9	210993401.5	155453940.4	236368155.5	249212860.6	250599207.2	285319693.7	310430434.2	306315257.5	335045119.5	331409678.8	214387003.3	332393696.4	280989646.3	237162281	332567935.1	261358914	327604144.8	303327264.2	335382395.5	237567973	318248998.6	331832924.3	199806627.2	263095358.8	259467786	255774245.3	299785139.5	247413564.6	135926813.8	117262001	128607383.8	289678585.4	122660271.6	192078159.2	226234778	177392507.8	157831624	202667818.7	164576467.4	156466789.6	172086537.2	172430229.3
CHEBI:48950	C4H10N2O2	NCC[C@H](N)C(O)=O	InChI=1S/C4H10N2O2/c5-2-1-3(6)4(7)8/h3H,1-2,5-6H2,(H,7,8)/t3-/m0/s1	L-2,4-diaminobutyric acid	118.0657097		[M]+		337.497	9606	Homo sapiens										158466341.4	177627497.9	217065772	192785300.1	216272308.4	207766542	264931092.2	354210737.1	314877182.7	238659273.7	312820623.7	313406198.9	336309979.6	370114630.7	336740565.7	528910372.3	327594857.3	259693144.8	237467961.5	238114740.5	150326784.7	148750451	253917000.5	150243347.6	148688192.9	162376180	252802654.3	131719011.2	160124690.3	210039905.5	235292699	166074455.5	187754289.8	160277540.4	163525750	200849992.6	137799917.1	157072808.5	143234243.5	181049923.7	169740660.5	160966370.3	163243532.2	207508769	190071314.8	129913184.2	172404741.2	149952792.5	143151327.7	153472094.5	165928316.7	174562462.6	142137816.3	240482029.6	218087637.4	187162350.6	308973454.9	213517255.9	167491182.1	188206413.7	143331156.8	129723456.9	164364416.8	165334301.5	135011024.5	160703322.3	160490193.2	115410646.6	132201035.6	174762289.1	113144615.6	176021355.3	120025330.1	119609906.6	128618467.6	140349120.7	164638579.7	146803381.7	145641407.8	146864906.3
