database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	L1	L2	L3	L4	L5	L6	L7	L8	L9	L10	L11	L12	L13	L14	L15	L16	L17	L18	L19	L20	L21	L22	L23	L24	L25	L26	L27	L28	L29	L30	L31	L32	L33	L34	L35	L36	L37	L38	L39	L40	L41	L42	L43	L44	L45	L46	L47	L48	L49	L50	L51	L52	L53	L54	L55	L56	L57	L58	L59	L60	L61	L62	L63	L64	L65	L66	L67	L68	L69	L70	L71	L72	L73	L74	L75	L76	L77	L78	L79	L80
CHEBI:30845	C5H4O3	OC(=O)C1=CC=CO1	InChI=1S/C5H4O3/c6-5(7)4-2-1-3-8-4/h1-3H,(H,6,7)	2-Furoate	111.0071451		[M-H]-		70.86795	9606	Homo sapiens										13374316.34	12957259.49	12157985.34	16713491.38	14212699.8	15222274.69	10664043.87	13879640.26	11292283.39	6628945.224	12192299.92	10303928.94	12251917.77	12177763.5	13935431.36	14366389.15	14074323.67	13347665.88	9952629.164	9670337.174	8040029.041	7946935.231	9783807.741	8593135.969	10799109.24	9345303.92	13268703.51	23529203.61	9132159.22	12685555.2	12843764.58	11895996.94	9663519.762	13679132.89	11845198.01	8491306.859	9395378.528	11945624.53	12424946.66	10153395.4	16538656.52	13555685.11	16468911.03	15844514.56	7056998.885	7799348.361	10846900.49	12822599.53	8892609.149	7019759.633	14429791.22	12975465.09	5905319.846	12209169.75	16265949.69	8660327.205	13220971.58	10514373.01	14347135.91	10.63188616	30182941.53	15173102.95	9589866.657	19994027.13	19591090.81	16450800.16	24589166.25	32847285.59	17645524.6	14108130.9	27966574.46	20979818.69	14275217.46	20954357.31	9726611.394	13171214.45	7352569.688	18143624.68	15234683.23	10957493.43
CHEBI:72665	C18H34O4	CCCCCC(O)C(O)C\C=C/CCCCCCCC(O)=O	InChI=1S/C18H34O4/c1-2-3-10-13-16(19)17(20)14-11-8-6-4-5-7-9-12-15-18(21)22/h8,11,16-17,19-20H,2-7,9-10,12-15H2,1H3,(H,21,22)/b11-8-	12,13-DHOME	313.2374839		[M-H]-		765.7575	9606	Homo sapiens										7164768.458	13527856.16	6727634.409	10875777.65	5935904.444	11033071.64	7593699.855	6641438.953	9763274.897	4857103.927	10640826.35	13016174.83	5337352.271	6181723.922	16862287.13	10018624.65	9200967.657	9191424	11194227.48	4540381.159	7491501.377	9946295.27	7005211.776	8974309.243	6647963.659	10074604.6	13850073.54	6928259.324	9130377.663	16083377.05	9481185.359	36125694.52	9260420.846	10554347.21	5401956.668	8939405.318	5130325.988	5361387.084	3490688.236	5032581.705	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	6508230.546	3486390.014	2435758.168	653025.9422	4673174.856	755930.9933	211653.5888	919773.1925	2173878.198	3877036.899	3092761.391	650046.9884	3757562.237	6081429.379	933373.5802	1142536.57	4204181.436	436847.8069	4130116.359	3610683.738	7832536.335
CHEBI:80608	C5H4N4O2S	O=c1[nH]c2[nH]c(=O)[nH]c(=S)c2[nH]1	InChI=1S/C5H4N4O2S/c10-4-6-1-2(7-4)8-5(11)9-3(1)12/h(H4,6,7,8,9,10,11,12)	6-Thiourate	183.0034513		[M-H]-		467.2705	9606	Homo sapiens										5100407.689	7569166.699	3330752.372	3704948.656	4907683.179	4556932.024	2281189.437	3616646.937	3412691.245	2259151.749	4864587.013	16309381.59	4583234.104	4081911.541	5884500.55	6650624.323	2584824.548	2191560.453	3743186.391	4828438.916	17780969.6	6518425.445	3955782.528	2807591.12	4410190.551	6310205.471	3530503.797	8491177.357	4576702.588	3419466.911	3062240.215	5101672.491	3928692.433	2303095.702	6877118.225	10107035.04	7488321.81	7064801.693	7284690.339	6139661.612	1807253.367	2252233.819	9479321.179	5779690.788	13063340.46	5041953.699	8840591.646	7635526.073	5666821.135	48644726.06	9286731.075	3778315.738	15682350.03	12983736.29	19541089.08	38803584.94	8677854.295	32625894.16	46145740.17	10.63188616	2368651.582	1781643.807	1331416.923	6162588.736	2067047.99	5566319.462	1556462.383	5492741.839	2298228.849	3824802.154	2222381.459	2241094.287	6072048.516	10255376.27	3749578.605	4134402.27	3885737.175	2467260.694	25148275.76	9374371.779
CHEBI:28832	C25H38O8	[H][C@@]12CC[C@@]3([H])[C@]4([H])CCC(=O)[C@@]4(C)CC[C@]3([H])[C@@]1(C)CC[C@H](C2)O[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O	InChI=1S/C25H38O8/c1-24-9-7-13(32-23-20(29)18(27)19(28)21(33-23)22(30)31)11-12(24)3-4-14-15-5-6-17(26)25(15,2)10-8-16(14)24/h12-16,18-21,23,27-29H,3-11H2,1-2H3,(H,30,31)/t12-,13+,14-,15-,16-,18-,19-,20+,21-,23+,24-,25-/m0/s1	Androsterone glucuronide	465.2472419		[M-H]-		596.832	9606	Homo sapiens										2465753.104	645091.6227	4301063.506	2361992.885	5062310.041	3300885.329	166620.5504	3267547.044	4273650.375	2145859.738	1098319.24	3086605.257	18476.90039	5953535.528	3668617.654	2873169.567	4777012.349	5143860.372	40838.51294	3027802.446	11997888.03	4835802.779	5251400.996	4139767.399	3691658.986	15272765.66	5017471.492	4425023.889	4322318.328	3676424.691	6270593.051	8696830.658	4731117.889	1481856.527	4228521.46	1972971.645	3901608.743	2215937.533	9664837.584	3830762.604	143481.3802	2372369.057	3593876.683	7646516.689	7044184.3	5326842.781	7969125.407	9020259.664	1976361.085	4677073.538	3657163.214	6009311.309	3847085.387	801856.5586	3654087.746	2620699.618	4178836.253	2635890.552	5895725.44	9584029.658	6775937.595	5352757.209	5624003.272	3506836.967	2939632.599	4245596.677	5042515.199	4659788.857	5965534.522	3579636.924	4263809.182	5694072.363	4372220.8	3680211.732	6639523.748	5433572.591	4186440.677	6373743.27	2392689.111	3139874.478
CHEBI:17052	C7H11O8P	O[C@@H]1CC(=C[C@@H](OP(O)(O)=O)[C@H]1O)C(O)=O	InChI=1S/C7H11O8P/c8-4-1-3(7(10)11)2-5(6(4)9)15-16(12,13)14/h2,4-6,8-9H,1H2,(H,10,11)(H2,12,13,14)/t4-,5-,6+/m1/s1	Shikimate 3-phosphate	253.0083951		[M-H]-		86.4816	9606	Homo sapiens										6648783.355	6564602.049	5881569.656	1778531.116	1659440.978	3474744.093	953412.1893	1301328.861	634698.4274	2334202.7	4772640.269	2345790.158	1060455.813	1034726.023	718972.8076	2420496.102	8464579.724	5511636.949	3916118.99	911757.6737	8851820.288	13329534.71	16857256.98	8231905.046	5291900.611	2993260.129	19373788.12	18435823.93	8772512.28	8628550.136	2159156.868	8143185.323	1741509.591	6558038.781	6296271.151	3569490.822	3299613.745	5835105.769	531697.2619	1360165.843	1928434.974	1435925.359	3521140.444	2798918.461	46413567.68	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	1473318.988	846284.9865	448108.6785	253606.1887	968360.1999	989625.5499	324219.0402	502364.3283	299553.5964	572775.6944	370398.9528	290431.474	301694.9578	225190.6711	1129978.644	1390721.921	837382.5996	188159.1827	202792.8173	1723742.554
CHEBI:15793	C7H7NO3	Nc1c(O)cccc1C(O)=O	InChI=1S/C7H7NO3/c8-6-4(7(10)11)2-1-3-5(6)9/h1-3,9H,8H2,(H,10,11)	3-Hydroxyanthranilate	152.0342033		[M-H]-		698.658	9606	Homo sapiens										2235824.118	1745967.978	1550947.162	1317675.54	4726672.967	1723783.019	1864633.02	1477287.195	1682365.502	1628014.299	1437887.539	1663320.628	2240958.201	1795110.26	1475899.273	1458045.709	2147070.413	1681217.592	2074295.4	2141271.239	1450555.101	1876714.484	2133978.771	1468156.857	1419591.162	2186173.371	2318751.793	2208964.898	1293775.043	1242600.073	1339034.036	1953775.795	2157490.381	1423184.219	1446267.016	1263514.839	2125793.69	2373490.768	2212174.67	1964390.367	1324107.729	1874260.321	2550602.687	1646076.909	3383963.926	1523588.583	3142647.889	2070926.453	2556285.837	4241722.14	1983062.857	1186070.786	1511370.697	3319608.156	2042211.142	2450651.277	2088625.298	1639920.268	2047054.412	1443664.294	1642165.197	1549212.83	1724204.294	1698076.32	1751007.426	1373600.474	1175867.412	951158.2007	1479660.39	1432784.154	1501830.251	1698132.612	1863351.74	1277312.006	1557139.221	2316324.311	1397640.379	1354001.419	1615982.695	1848672.471
CHEBI:16084	C6H13O9P	OC[C@@]1(O)O[C@H](COP(O)(O)=O)[C@@H](O)[C@@H]1O	InChI=1S/C6H13O9P/c7-2-6(10)5(9)4(8)3(15-6)1-14-16(11,12)13/h3-5,7-10H,1-2H2,(H2,11,12,13)/t3-,4-,5+,6-/m1/s1	beta-D-Fructose 6-phosphate	259.0215278		[M-H]-		74.56615	9606	Homo sapiens										1312235.24	871724.454	1321589.649	2054550.35	2153156.558	1249193.319	1790575.884	2582533.933	611910.8828	1415999.792	2163417.644	990106.4674	722153.0943	897126.2419	1533806.609	2118665.386	3121616.517	2178998.937	2284193.03	3956509.291	1833261.021	1636506.005	2321079.494	1795004.347	2027121.477	1324983.94	1768695.6	871636.6943	2278017.02	1942874.92	1194131.346	801541.781	1634295.629	430784.1024	610226.224	1573851.022	2114475.212	1955722.315	1895732.953	826074.1296	7653825.043	4711161.478	2442029.952	12030567.65	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	2175067.284	64508.55021	840752.1213	366745.9828	869344.2673	490016.7778	1539226.783	1008235.277	560263.3276	627538.061	699148.7716	803970.6501	743958.9808	724519.9122	972253.3573	917828.7598	564869.6311	1016714.894	537281.5159	1228961.229	1420354.843	1465702.305
CHEBI:73722	C16H30O4	OC(=O)CCCCCCCCCCCCCCC(O)=O	InChI=1S/C16H30O4/c17-15(18)13-11-9-7-5-3-1-2-4-6-8-10-12-14-16(19)20/h1-14H2,(H,17,18)(H,19,20)	Hexadecanedioate	285.2066438		[M-H]-		726.351	9606	Homo sapiens										3770154.933	606995.3838	558084.6793	587831.9188	406406.3502	460152.0188	414892.0403	1587229.239	346945.8127	900987.9643	1029216.859	307463.619	3803250.456	1791781.163	2015026.107	331357.4617	322975.8736	378437.2527	2278587.568	2643774.911	2411551.331	4021868.442	2493745.27	577138.0181	590271.6489	2582319.749	5385188.751	2807308.36	583804.2535	2758666.343	1617880.273	324680.2784	1833556.34	1208449.27	1263902.359	273994.7454	821194.1546	1409752.718	1727379.141	218221.4774	575233.8221	506004.7733	637240.0925	393400.2158	144822.2072	80133.60219	277567.4206	49218.23637	40734.30183	138244.0371	49077.84353	221860.5674	36393.61831	54032.87879	212711.2353	28720.24977	66795.25788	30940.83259	199959.0821	84963.77092	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616
CHEBI:691622	C8H10N4O3	CN1C(=O)NC2=C1C(=O)N(C)C(=O)N2C	InChI=1S/C8H10N4O3/c1-10-4-5(9-7(10)14)11(2)8(15)12(3)6(4)13/h1-3H3,(H,9,14)	1,3,7-Trimethyluric acid	209.0668373		[M-H]-		352.522	9606	Homo sapiens										5555196.344	3081931.134	669670.2949	11135197.26	2738345.87	6754950.989	2824236.977	645944.5558	742608.7124	450707.6269	658548.5953	733388.0245	3716273.406	5036896.158	5813950.491	713603.4049	567125.2548	452831.8207	638782.8006	4984457.876	710714.7269	3149277.254	1383286.06	4638941.23	2993060.716	3199628.82	1928194.724	3985783.945	4085436.759	3026488.312	946018.8273	7242924.819	3587858.94	1559110.804	4755924.079	913372.2523	4140218.664	2279568.856	3828528.492	3726039.949	525749.8946	447184.0515	493978.4644	530775.0762	2396837.774	499908.1356	656294.6817	3968994.778	9042511.572	298166.1791	1162313.205	538778.0129	387048.1091	439004.4405	1329647.657	2813916.804	392340.7173	289005.6722	297447.7292	192148.1506	246899.3741	57925.39772	258795.3884	155679.6533	170579.7591	264754.9353	64791.38824	213079.6024	73798.51098	786630.3475	61452.98973	60584.08658	685544.8551	99042.96684	88271.22097	288602.5414	109470.8556	410073.0348	129318.604	110918.2656
CHEBI:17243	C16H22O4	CCCCC(CC)COC(=O)c1ccccc1C(O)=O	InChI=1S/C16H22O4/c1-3-5-8-12(4-2)11-20-16(19)14-10-7-6-9-13(14)15(17)18/h6-7,9-10,12H,3-5,8,11H2,1-2H3,(H,17,18)	2-Ethylhexyl phthalate	278.1470091		[M]-		700.113	9606	Homo sapiens										254678.3527	217520.5025	402026.9147	734538.6266	360348.2786	349775.4947	871537.6849	946361.223	242088.3125	419609.4925	259635.6808	226476.7001	260946.4126	282527.5998	399801.4691	657631.8241	288448.7355	277214.7971	367079.3207	276733.194	256495.4966	230934.3075	542678.8259	201294.2703	357817.5902	418813.75	574157.3352	371018.2682	239620.1193	335568.3489	282909.9906	451341.1058	307146.8483	213176.3792	247693.9851	217110.6982	183923.8638	293646.9084	261957.4995	280205.2285	240926.2642	457902.8693	1069599.246	495163.6237	546000.3182	714867.2633	4701657.559	2581541.58	996976.1269	870863.1931	4451657.675	1420558.255	1066255.012	1854491.195	1479867.738	764141.2596	2991026.439	718181.5635	273055.1493	28562.98259	546735.4308	663127.5005	789514.8748	1237711.09	876006.1568	828943.7781	468642.4571	128010.8041	578202.698	493099.6435	398353.1064	679998.6372	385179.6532	191158.4027	276840.0715	64259.05581	330012.4972	221563.2896	300728.7686	284491.98
